id,upacc,kingdom,phylum,class,order,family,genus,species
W9H4R0,W9H4R0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Skermanella,Skermanella stibiiresistens
W9HCL8,W9HCL8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Skermanella,Skermanella stibiiresistens
W9H5G9,W9H5G9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Azospirillaceae,Skermanella,Skermanella stibiiresistens
A0A0Q4LJ18,A0A0Q4LJ18,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. Leaf42
A0A0K6IYJ4,A0A0K6IYJ4,Bacteria,Proteobacteria,Hydrogenophilalia,Hydrogenophilales,Hydrogenophilaceae,Tepidiphilus,Tepidiphilus thermophilus
Q0KD34,Q0KD34,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus necator (Alcaligenes eutrophus) (Ralstonia eutropha)
A0A2X4WKN9,A0A2X4WKN9,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Lederbergia,Lederbergia lentus (Bacillus lentus)
A0A372G4M8,A0A372G4M8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora craniellae
A0A372G6T6,A0A372G6T6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora craniellae
A0A0X8D1V1,A0A0X8D1V1,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Aneurinibacillus,Aneurinibacillus sp. XH2
A0A0X8D5K9,A0A0X8D5K9,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Aneurinibacillus,Aneurinibacillus sp. XH2
A0A136PTQ4,A0A136PTQ4,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora rosaria
A0A136PTQ6,A0A136PTQ6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora rosaria
I0JT23,I0JT23,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus,Halobacillus halophilus (Sporosarcina halophila)
I0JSW6,I0JSW6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus,Halobacillus halophilus (Sporosarcina halophila)
A0A087BEK6,A0A087BEK6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium magnum
A0A5E7Z875,A0A5E7Z875,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter sp. EC-HK427
A0A5E7Z854,A0A5E7Z854,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter sp. EC-HK427
A0A2Z4JV64,A0A2Z4JV64,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Polynucleobacter,Polynucleobacter paneuropaeus
A0A4R1UIL6,A0A4R1UIL6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp. PhB165
A0A4R1UNF3,A0A4R1UNF3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium sp. PhB165
F9U858,F9U858,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocapsa,Thiocapsa marina
A0A0Q6W1V6,A0A0Q6W1V6,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rhizobacter,Rhizobacter sp. Root1221
A0A0Q6XZY1,A0A0Q6XZY1,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Rhizobacter,Rhizobacter sp. Root1221
A0A515A4K6,A0A515A4K6,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma sp. KCTC 42546
A0A515A3P6,A0A515A3P6,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,Spirosoma sp. KCTC 42546
A0A5N8VCX8,A0A5N8VCX8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces adustus
A0A5N8VPJ3,A0A5N8VPJ3,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces adustus
A0A5N8VE81,A0A5N8VE81,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces adustus
A0A5N8V985,A0A5N8V985,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces adustus
A0A5N8VA73,A0A5N8VA73,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces adustus
A0A1M6QQ29,A0A1M6QQ29,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus montanus
A0A366ZM14,A0A366ZM14,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus sp. TF02-6
A0A366ZJ34,A0A366ZJ34,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus sp. TF02-6
A0A366ZU79,A0A366ZU79,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus sp. TF02-6
A0A367A4M1,A0A367A4M1,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus sp. TF02-6
A0A367A0T4,A0A367A0T4,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Geodermatophilales,Geodermatophilaceae,Geodermatophilus,Geodermatophilus sp. TF02-6
A0A0P7BC73,A0A0P7BC73,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Jiulongibacter,Jiulongibacter sediminis
A0A0P7BT79,A0A0P7BT79,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Jiulongibacter,Jiulongibacter sediminis
A0A0P7C5K1,A0A0P7C5K1,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Jiulongibacter,Jiulongibacter sediminis
A0A1S1SII2,A0A1S1SII2,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Ensifer,Ensifer sp. LCM 4579
A0A1S1T2W6,A0A1S1T2W6,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Ensifer,Ensifer sp. LCM 4579
A0A1S1SZS5,A0A1S1SZS5,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Ensifer,Ensifer sp. LCM 4579
A0A1S1SII6,A0A1S1SII6,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Ensifer,Ensifer sp. LCM 4579
A0A420DHG4,A0A420DHG4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter,Sulfitobacter guttiformis
A0A420DPS6,A0A420DPS6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sulfitobacter,Sulfitobacter guttiformis
A0A0H0ZNI9,A0A0H0ZNI9,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. YC-RL1
F2NBR5,F2NBR5,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Coriobacterium,Coriobacterium glomerans
A0A5M6DAS2,A0A5M6DAS2,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Roseiconus,Roseiconus nitratireducens
A0A5M6DAX8,A0A5M6DAX8,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Roseiconus,Roseiconus nitratireducens
A0A5M6D1S4,A0A5M6D1S4,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Roseiconus,Roseiconus nitratireducens
A0A5M6CX72,A0A5M6CX72,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Roseiconus,Roseiconus nitratireducens
A0A4Q1ZZD4,A0A4Q1ZZD4,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriales Family XII. Incertae Sedis,Fusibacter,Fusibacter sp. A1
A0A345D9C9,A0A345D9C9,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ephemeroptericola,Ephemeroptericola cinctiostellae
A0A345DCR6,A0A345DCR6,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ephemeroptericola,Ephemeroptericola cinctiostellae
A7H0S2,A7H0S2,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter curvus
A0A291GQ79,A0A291GQ79,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium vulturis
A0A291GKR8,A0A291GKR8,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium vulturis
A0A291GQP7,A0A291GQP7,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium vulturis
A0A291GRE1,A0A291GRE1,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium vulturis
A0A0N1H525,A0A0N1H525,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),,,,Actinobacteria bacterium OK074
A0A0N1GN69,A0A0N1GN69,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),,,,Actinobacteria bacterium OK074
A0A0N1NBH3,A0A0N1NBH3,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),,,,Actinobacteria bacterium OK074
A0A0N1NNN7,A0A0N1NNN7,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),,,,Actinobacteria bacterium OK074
A0A0N1G0L5,A0A0N1G0L5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),,,,Actinobacteria bacterium OK074
A0A6M5YHH3,A0A6M5YHH3,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Frigoriglobus,Frigoriglobus tundricola
A0A6M5YSF1,A0A6M5YSF1,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Frigoriglobus,Frigoriglobus tundricola
A0A6M5YS31,A0A6M5YS31,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Frigoriglobus,Frigoriglobus tundricola
A0A6M5Z400,A0A6M5Z400,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Frigoriglobus,Frigoriglobus tundricola
A0A109IK99,A0A109IK99,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora rifamycinica
A0A109INR2,A0A109INR2,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora rifamycinica
A0A165R6B1,A0A165R6B1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter sp. HI0063
A0A165Q4Y1,A0A165Q4Y1,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter sp. HI0063
A0A1W6SN47,A0A1W6SN47,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira lacus
A0A1W6SP34,A0A1W6SP34,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira lacus
A0A1W6SR31,A0A1W6SR31,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira lacus
A0A1W6ST64,A0A1W6ST64,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,Nitrosospira,Nitrosospira lacus
A0A7Y0BAP4,A0A7Y0BAP4,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. R302
A0A7Y0B5D5,A0A7Y0B5D5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. R302
A0A7Y0FZR2,A0A7Y0FZR2,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. R302
A0A1Q9TH88,A0A1Q9TH88,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis sp. CNR-923
A0A1Q9TN83,A0A1Q9TN83,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis sp. CNR-923
A0A1Q9TFU7,A0A1Q9TFU7,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptosporangiales,Nocardiopsaceae,Nocardiopsis,Nocardiopsis sp. CNR-923
A0A2N8MBX4,A0A2N8MBX4,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,,Beijerinckiaceae bacterium
A0A2N8MA25,A0A2N8MA25,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,,Beijerinckiaceae bacterium
A0A2N8M960,A0A2N8M960,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,,Beijerinckiaceae bacterium
A0A2N8MDK9,A0A2N8MDK9,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,,Beijerinckiaceae bacterium
A0A2N8M7Q2,A0A2N8M7Q2,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Beijerinckiaceae,,Beijerinckiaceae bacterium
A0A7M3LYZ2,A0A7M3LYZ2,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SAJ15
A0A7M3M8J6,A0A7M3M8J6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SAJ15
A0A7M3M797,A0A7M3M797,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SAJ15
A0A7M3LVV5,A0A7M3LVV5,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. SAJ15
A0A2I8QF26,A0A2I8QF26,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,,Enterobacteriaceae bacterium ENNIH1
A0A1X6YSK5,A0A1X6YSK5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseivivax,Roseivivax jejudonensis
A0A1X6ZJY9,A0A1X6ZJY9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseivivax,Roseivivax jejudonensis
A0A1X6ZZE3,A0A1X6ZZE3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseivivax,Roseivivax jejudonensis
A0A5C8ZUT4,A0A5C8ZUT4,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Parahaliea,Parahaliea aestuarii
A0A5C9A3N8,A0A5C9A3N8,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Parahaliea,Parahaliea aestuarii
A0A2P8DCG5,A0A2P8DCG5,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Taibaiella,Taibaiella chishuiensis
A0A2P8DDD5,A0A2P8DDD5,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Taibaiella,Taibaiella chishuiensis
A0A2P8CX24,A0A2P8CX24,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Taibaiella,Taibaiella chishuiensis
A0A5B8NR05,A0A5B8NR05,Bacteria,Cyanobacteria,,Chroococcales,Aphanothecaceae,Euhalothece,Euhalothece natronophila
A0A5B8NPH0,A0A5B8NPH0,Bacteria,Cyanobacteria,,Chroococcales,Aphanothecaceae,Euhalothece,Euhalothece natronophila
A0A1H4GKI1,A0A1H4GKI1,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Thalassobacillus,Thalassobacillus cyri
A0A1H4HG75,A0A1H4HG75,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Thalassobacillus,Thalassobacillus cyri
A0A1H4AYV6,A0A1H4AYV6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Thalassobacillus,Thalassobacillus cyri
A0A1H4HH18,A0A1H4HH18,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Thalassobacillus,Thalassobacillus cyri
A0A1H4CS22,A0A1H4CS22,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Thalassobacillus,Thalassobacillus cyri
A0A3R9Y9G7,A0A3R9Y9G7,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. WAC04770
A0A1H9NK06,A0A1H9NK06,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas bauzanensis
A0A1H9SKB8,A0A1H9SKB8,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas bauzanensis
A0A1I4KG89,A0A1I4KG89,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas bauzanensis
A0A1I4KPQ1,A0A1I4KPQ1,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas bauzanensis
A0A1M6LTM9,A0A1M6LTM9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Shimia,Shimia gijangensis
A0A0Q7JIU5,A0A0Q7JIU5,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. Root444D2
A0A0Q7J707,A0A0Q7J707,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. Root444D2
A0A0Q7JCG0,A0A0Q7JCG0,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. Root444D2
A0A0Q7IZ50,A0A0Q7IZ50,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. Root444D2
A0A0Q7IQW4,A0A0Q7IQW4,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. Root444D2
A0A0Q7J760,A0A0Q7J760,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. Root444D2
A0A432WEW9,A0A432WEW9,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Aliidiomarina,Aliidiomarina sanyensis
A0A432WPD5,A0A432WPD5,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Aliidiomarina,Aliidiomarina sanyensis
A0A1H1Y4I5,A0A1H1Y4I5,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,,Paenibacillaceae bacterium GAS479
A0A1H1PS22,A0A1H1PS22,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,,Paenibacillaceae bacterium GAS479
A0A1H1NPQ1,A0A1H1NPQ1,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,,Paenibacillaceae bacterium GAS479
A0A1G9EPA6,A0A1G9EPA6,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus chinensis
A0A1G9CVB0,A0A1G9CVB0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus chinensis
A0A1G9EPH3,A0A1G9EPH3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus chinensis
A0A1L9QP01,A0A1L9QP01,Bacteria,Cyanobacteria,,Oscillatoriales,Coleofasciculaceae,Roseofilum,Roseofilum reptotaenium
A0A7X0QQ00,A0A7X0QQ00,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Luteimonas sp. MC1825
A0A7X0QNI8,A0A7X0QNI8,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Luteimonas sp. MC1825
A0A7X0QNH3,A0A7X0QNH3,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,Luteimonas sp. MC1825
A0A5B8KWJ0,A0A5B8KWJ0,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor sp. SY7
A0A5B8KTH6,A0A5B8KTH6,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor sp. SY7
A0A5B8L0L6,A0A5B8L0L6,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor sp. SY7
A0A5B8KWH9,A0A5B8KWH9,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor sp. SY7
A0A5B8KU57,A0A5B8KU57,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Nitratireductor,Nitratireductor sp. SY7
A0A1H0QL29,A0A1H0QL29,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Afipia,Afipia sp. GAS231
A0A1H0JIE2,A0A1H0JIE2,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Afipia,Afipia sp. GAS231
A0A1G9YMV9,A0A1G9YMV9,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Afipia,Afipia sp. GAS231
A0A1G9ZQE7,A0A1G9ZQE7,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Bradyrhizobiaceae,Afipia,Afipia sp. GAS231
A0A1Q9U9J1,A0A1Q9U9J1,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura sp. CNU-125
A0A1Q9TG64,A0A1Q9TG64,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura sp. CNU-125
A0A4Q5N4A6,A0A4Q5N4A6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp. HLT2-17
A0A4Q5N422,A0A4Q5N422,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp. HLT2-17
A0A4Q5N0M1,A0A4Q5N0M1,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp. HLT2-17
A0A4V1ZGQ9,A0A4V1ZGQ9,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp. HLT2-17
A0A4Q5MYT6,A0A4Q5MYT6,Bacteria,Actinobacteria,Actinomycetia (high G+C Gram-positive bacteria),Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp. HLT2-17
A0A1H1EFE7,A0A1H1EFE7,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus,Virgibacillus salinus
A0A1H1F1G4,A0A1H1F1G4,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus,Virgibacillus salinus
A0A1H0ZDU4,A0A1H0ZDU4,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Virgibacillus,Virgibacillus salinus
A0A365KJY8,A0A365KJY8,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus halotolerans
A0A365L7R7,A0A365L7R7,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus halotolerans
A0A365L0F1,A0A365L0F1,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus halotolerans
A0A7K1IK68,A0A7K1IK68,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,,Nitriliruptoraceae bacterium ZYF776
A0A7K1ILP1,A0A7K1ILP1,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,,Nitriliruptoraceae bacterium ZYF776
A0A7K1IAK7,A0A7K1IAK7,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,,Nitriliruptoraceae bacterium ZYF776
A0A7K1IC95,A0A7K1IC95,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,,Nitriliruptoraceae bacterium ZYF776
A0A7K1IAE8,A0A7K1IAE8,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,,Nitriliruptoraceae bacterium ZYF776
A0A7K1IHZ2,A0A7K1IHZ2,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,,Nitriliruptoraceae bacterium ZYF776
A0A7K1IJ18,A0A7K1IJ18,Bacteria,Actinobacteria,Nitriliruptoria,Nitriliruptorales,Nitriliruptoraceae,,Nitriliruptoraceae bacterium ZYF776
